,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,id
4431,,297.0,376.0,3.0,,3000.0,0.0,,1.0,0.0,305.0,,1.0,,5.0,,,31395.0,5.0,602.0,,,,,,,,20.0,1.0,,,23.0,634.0,,,,1.0,,,0.0,,54.0,7.0,,86.0,2.0,1.0,196000.0,,11.0,,8521.0,15.0,60.0,1.0,,89.0,3.0,48611.0,45.0,1.0,7676.0,836.0,2857.0,"(26.0, 44.0]",,62.0,80.0,312.0,5.0,,,54431
4432,6.0,1417.0,597.0,7.0,0.0,4990.0,0.0,,2.0,18960.0,943.0,21.0,2.0,172.0,4.0,14.0,21.0,18960.0,12.0,2442.0,92.0,11.0,,7.0,64.0,,49.0,100.0,3.0,111.0,0.0,14.0,3422.0,6.0,0.0,0.0,2.0,35.0,,20241.0,103.0,23.0,28.0,1.0,215.0,5.0,7.0,116760.0,,21.0,0.0,8340.0,45.0,127.0,0.0,0.0,65.0,5.0,187875.0,76.0,0.0,14121.0,301.0,0.0,"(111.0, 146.0]","(300.0, 400.0]",99.0,76.0,609.0,6.0,0.0,0.0,54432
4433,1.0,273.0,109.0,25.0,0.0,,0.0,,2.0,19890.0,508.0,11.0,0.0,145.0,4.0,14.0,11.0,19890.0,26.0,781.0,79.0,,,,11.0,,20.0,19.0,5.0,25.0,0.0,0.0,2701.0,,0.0,0.0,2.0,27.0,,18985.0,20.0,14.0,52.0,1.0,51.0,3.0,2.0,,,22.0,0.0,,58.0,9.0,1.0,0.0,103.0,14.0,87055.0,26.0,1.0,5291.0,547.0,-2707.0,"(11.0, 26.0]",,18.0,111.0,1101.0,6.0,0.0,0.0,54433
4434,,922.0,129.0,1.0,0.0,4990.0,0.0,,1.0,2861.0,965.0,27.0,0.0,170.0,3.0,,27.0,2861.0,1.0,1887.0,90.0,,,,12.0,,,20.0,1.0,,0.0,14.0,794.0,,0.0,0.0,1.0,35.0,,6915.0,40.0,36.0,2.0,2.0,98.0,4.0,2.0,36000.0,,70.0,0.0,2571.0,2.0,13.0,1.0,0.0,33.0,1.0,122785.0,38.0,0.0,3281.0,7.0,-2855.0,"(44.0, 63.0]",,21.0,65.0,8.0,6.0,0.0,0.0,54434
4435,7.0,365.0,736.0,23.0,4194304.0,1000.0,0.0,,0.0,19618.0,225.0,28.0,0.0,162.0,1.0,19.0,28.0,19618.0,29.0,590.0,79.0,,,,18.0,,,40.0,5.0,31.0,2925568.0,20.0,5964.0,,22020096.0,890329.0,1.0,14.0,,4430.0,35.0,,45.0,0.0,85.0,4.0,0.0,159955.0,,54.0,1004817.0,7997.0,61.0,150.0,0.0,4375066.0,26.0,12.0,19893.0,20.0,0.0,2262.0,260.0,3067.0,"(63.0, 85.0]","(200.0, 300.0]",147.0,33.0,29.0,6.0,2771660.0,2970965.0,54435
4436,0.0,840.0,44.0,11.0,0.0,9980.0,0.0,,3.0,8155.0,336.0,11.0,0.0,179.0,3.0,18.0,11.0,8155.0,16.0,1176.0,92.0,,,,35.0,,,29.0,8.0,115.0,0.0,7.0,3311.0,,0.0,0.0,4.0,46.0,,7661.0,55.0,46.0,21.0,1.0,226.0,4.0,4.0,40050.0,,50.0,0.0,5721.0,33.0,3.0,0.0,0.0,108.0,10.0,91299.0,47.0,0.0,24482.0,227.0,-2845.0,"(146.0, 195.0]","(200.0, 300.0]",7.0,77.0,17.0,6.0,0.0,0.0,54436
4437,0.0,491.0,3485.0,8.0,0.0,3.0,0.0,,0.0,4150.0,304.0,20.0,2.0,147.0,4.0,9.0,20.0,4150.0,9.0,817.0,63.0,,,,9.0,,25.0,100.0,1.0,40.0,0.0,20.0,1314.0,,0.0,0.0,0.0,37.0,,13822.0,56.0,157.0,8.0,0.0,43.0,3.0,0.0,72000.0,,22.0,0.0,3600.0,11.0,300.0,0.0,0.0,52.0,7.0,34544.0,11.0,1.0,2273.0,382.0,-9449.0,"(0.999, 11.0]","(400.0, 500.0]",580.0,42.0,636.0,6.0,0.0,0.0,54437
4438,0.0,364.0,31.0,0.0,,5000.0,0.0,,0.0,8530.0,783.0,5.0,2.0,105.0,2.0,6.0,9.0,9720.0,0.0,1147.0,57.0,18.0,,32.0,20.0,,27.0,38.0,0.0,35.0,,8.0,727.0,9.0,,,0.0,111.0,,9212.0,100.0,11.0,0.0,0.0,621.0,3.0,0.0,43000.0,7.0,73.0,,5375.0,0.0,7.0,2.0,,57.0,0.0,101328.0,464.0,2.0,35565.0,0.0,4589.0,"(146.0, 195.0]","(300.0, 400.0]",10.0,88.0,7.0,5.0,,,54438
4439,8.0,2258.0,273.0,11.0,0.0,40.0,0.0,,0.0,21260.0,2657.0,3.0,0.0,169.0,,8.0,3.0,21260.0,11.0,4915.0,92.0,,,,48.0,,,14.0,0.0,157.0,0.0,55.0,8017.0,,0.0,0.0,0.0,132.0,,28491.0,126.0,52.0,14.0,2.0,354.0,4.0,0.0,361000.0,,8.0,0.0,6563.0,14.0,11.0,1.0,0.0,77.0,8.0,367225.0,163.0,0.0,27437.0,827.0,2671.0,"(146.0, 195.0]",,45.0,74.0,5991.0,6.0,0.0,0.0,54439
4440,0.0,1118.0,21.0,18.0,0.0,10000.0,0.0,,6.0,0.0,351.0,7.0,3.0,149.0,3.0,8.0,7.0,0.0,22.0,1469.0,91.0,46.0,,14.0,46.0,,89.0,100.0,14.0,325.0,0.0,13.0,1965.0,38.0,0.0,0.0,9.0,47.0,,9782.0,321.0,80.0,30.0,3.0,587.0,5.0,6.0,61000.0,,29.0,0.0,4692.0,39.0,12.0,0.0,0.0,52.0,17.0,81601.0,106.0,0.0,30613.0,646.0,8326.0,"(287.0, 1614.0]",,5.0,55.0,68.0,6.0,0.0,0.0,54440
4441,4.0,1281.0,1894.0,2.0,0.0,3.0,0.0,,0.0,12676.0,1156.0,20.0,0.0,175.0,2.0,8.0,20.0,12676.0,2.0,2437.0,91.0,,,,24.0,,19.0,25.0,2.0,18.0,0.0,25.0,0.0,,0.0,0.0,2.0,71.0,,13432.0,58.0,11.0,2.0,2.0,287.0,5.0,0.0,85500.0,,37.0,0.0,3420.0,2.0,304.0,0.0,0.0,74.0,2.0,163656.0,116.0,0.0,21311.0,263.0,-1877.0,"(146.0, 195.0]","(200.0, 300.0]",315.0,67.0,22.0,6.0,0.0,0.0,54441
4442,1.0,586.0,1320.0,10.0,0.0,2000.0,0.0,,1.0,5077.0,565.0,21.0,2.0,157.0,3.0,13.0,22.0,5076.0,10.0,1151.0,86.0,15.0,,0.0,18.0,,51.0,99.0,4.0,39.0,0.0,49.0,4603.0,13.0,0.0,0.0,2.0,35.0,,9567.0,36.0,70.0,18.0,1.0,161.0,2.0,1.0,57000.0,4.0,43.0,0.0,1163.0,19.0,265.0,0.0,0.0,53.0,7.0,90070.0,40.0,0.0,8668.0,122.0,1454.0,"(111.0, 146.0]","(100.0, 200.0]",220.0,78.0,18.0,6.0,0.0,0.0,54442
4443,2.0,1791.0,2737.0,9.0,0.0,10.0,0.0,,5.0,27000.0,1563.0,28.0,1.0,156.0,3.0,9.0,28.0,27000.0,9.0,3354.0,90.0,,,,27.0,,,50.0,5.0,82.0,0.0,38.0,8704.0,,0.0,0.0,5.0,144.0,,33036.0,107.0,118.0,11.0,3.0,110.0,3.0,5.0,199000.0,,31.0,0.0,5236.0,11.0,51.0,0.0,0.0,106.0,9.0,492253.0,61.0,1.0,11748.0,484.0,1336.0,"(44.0, 63.0]","(400.0, 500.0]",456.0,146.0,75.0,6.0,0.0,0.0,54443
4444,5.0,887.0,116.0,1.0,,5000.0,0.0,,0.0,10142.0,689.0,23.0,0.0,149.0,3.0,7.0,23.0,9900.0,1.0,1576.0,88.0,0.0,,0.0,3.0,,32.0,14.0,1.0,13.0,,11.0,723.0,0.0,,,0.0,45.0,,12193.0,35.0,7.0,1.0,4.0,14.0,3.0,0.0,61000.0,,98.0,,5545.0,1.0,,0.0,,46.0,1.0,86534.0,9.0,1.0,654.0,20.0,-9139.0,"(0.999, 11.0]",,29.0,54.0,0.0,5.0,,,54444
4445,1.0,1190.0,78.0,16.0,0.0,3000.0,0.0,,1.0,20148.0,1084.0,12.0,2.0,180.0,4.0,17.0,12.0,21124.0,17.0,2274.0,91.0,10.0,,0.0,65.0,,76.0,100.0,7.0,104.0,0.0,13.0,0.0,5.0,0.0,0.0,1.0,62.0,,8308.0,98.0,59.0,22.0,2.0,360.0,4.0,1.0,65469.0,,21.0,0.0,5036.0,24.0,22.0,0.0,0.0,41.0,12.0,109396.0,174.0,0.0,14942.0,208.0,15565.0,"(146.0, 195.0]","(200.0, 300.0]",13.0,48.0,1010.0,6.0,0.0,0.0,54445
4446,1.0,939.0,353.0,29.0,0.0,10000.0,0.0,,0.0,0.0,1921.0,18.0,3.0,158.0,4.0,10.0,18.0,0.0,36.0,2860.0,92.0,,,,29.0,,,100.0,5.0,186.0,0.0,5.0,5272.0,,0.0,0.0,0.0,73.0,,4963.0,133.0,76.0,43.0,3.0,122.0,3.0,0.0,33000.0,,22.0,0.0,6600.0,72.0,22.0,2.0,0.0,51.0,16.0,122081.0,66.0,1.0,6320.0,152.0,7863.0,"(44.0, 63.0]","(100.0, 200.0]",58.0,42.0,276.0,6.0,0.0,0.0,54446
4447,,667.0,129.0,27.0,0.0,9980.0,0.0,,8.0,11352.0,821.0,13.0,2.0,135.0,3.0,,13.0,11352.0,28.0,1488.0,74.0,,,,1.0,,,100.0,20.0,,0.0,8.0,3331.0,,0.0,0.0,13.0,82.0,,19581.0,74.0,17.0,54.0,1.0,201.0,4.0,8.0,38000.0,,21.0,0.0,4750.0,58.0,2.0,1.0,0.0,68.0,21.0,105622.0,79.0,0.0,13823.0,190.0,0.0,"(111.0, 146.0]","(100.0, 200.0]",21.0,70.0,278.0,6.0,0.0,0.0,54447
4448,3.0,709.0,12.0,8.0,0.0,20.0,0.0,,1.0,9734.0,550.0,6.0,3.0,160.0,5.0,16.0,6.0,9734.0,8.0,1259.0,89.0,12.0,,54.0,55.0,,93.0,100.0,4.0,155.0,0.0,42.0,2767.0,11.0,0.0,0.0,3.0,80.0,,26842.0,103.0,65.0,19.0,2.0,140.0,3.0,1.0,183000.0,1.0,17.0,0.0,4357.0,19.0,2.0,0.0,0.0,84.0,7.0,111455.0,57.0,0.0,11871.0,724.0,19938.0,"(63.0, 85.0]",,2.0,88.0,1443.0,6.0,0.0,0.0,54448
4449,0.0,28.0,152.0,1.0,0.0,2000.0,,,0.0,0.0,12.0,11.0,1.0,19.0,1.0,4.0,10.0,0.0,1.0,40.0,14.0,1.0,,35.0,0.0,,52.0,50.0,1.0,2.0,0.0,11.0,413.0,1.0,0.0,0.0,0.0,5.0,,3524.0,8.0,14.0,6.0,0.0,1.0,4.0,0.0,20000.0,,,0.0,1818.0,10.0,9.0,0.0,0.0,21.0,1.0,3100.0,,,21.0,296.0,868.0,,,25.0,77.0,,6.0,0.0,0.0,54449
4450,8.0,1962.0,78.0,7.0,0.0,5000.0,0.0,,1.0,12910.0,2524.0,24.0,2.0,161.0,,6.0,24.0,12910.0,11.0,4486.0,92.0,11.0,,12.0,29.0,,69.0,100.0,1.0,73.0,0.0,21.0,,1.0,0.0,0.0,1.0,150.0,,13853.0,126.0,,18.0,2.0,111.0,2.0,1.0,79000.0,,13.0,0.0,3761.0,24.0,1.0,1.0,0.0,56.0,2.0,355792.0,50.0,0.0,6242.0,266.0,3343.0,"(44.0, 63.0]",,13.0,79.0,512.0,6.0,0.0,0.0,54450
4451,9.0,856.0,55.0,12.0,0.0,0.0,0.0,,7.0,11550.0,1175.0,5.0,2.0,174.0,4.0,15.0,5.0,11450.0,12.0,2031.0,91.0,21.0,,0.0,41.0,,79.0,100.0,11.0,56.0,0.0,29.0,2976.0,18.0,0.0,0.0,7.0,77.0,,15305.0,101.0,97.0,17.0,2.0,422.0,3.0,7.0,121050.0,,33.0,0.0,4174.0,19.0,5.0,1.0,0.0,58.0,12.0,138917.0,206.0,0.0,24868.0,99.0,9227.0,"(195.0, 287.0]",,9.0,68.0,78.0,6.0,0.0,0.0,54451
4452,10.0,603.0,7.0,2.0,0.0,3000.0,0.0,,0.0,3080.0,303.0,23.0,2.0,172.0,,13.0,23.0,0.0,3.0,906.0,89.0,4.0,,5.0,36.0,,73.0,23.0,1.0,118.0,0.0,3.0,2348.0,2.0,0.0,0.0,1.0,51.0,,2101.0,71.0,,2.0,0.0,102.0,1.0,0.0,7000.0,3.0,56.0,0.0,2333.0,4.0,2.0,0.0,0.0,97.0,1.0,67569.0,32.0,0.0,9940.0,487.0,2414.0,"(63.0, 85.0]","(400.0, 500.0]",1.0,74.0,266.0,6.0,0.0,0.0,54452
4453,4.0,855.0,39.0,11.0,0.0,9950.0,0.0,,1.0,14400.0,491.0,11.0,2.0,160.0,4.0,9.0,11.0,14400.0,14.0,1346.0,91.0,7.0,,47.0,53.0,,90.0,80.0,7.0,336.0,0.0,24.0,2772.0,2.0,0.0,0.0,7.0,84.0,,25735.0,161.0,85.0,24.0,2.0,105.0,1.0,1.0,164000.0,7.0,22.0,0.0,6833.0,39.0,5.0,0.0,0.0,67.0,9.0,89167.0,34.0,0.0,7074.0,406.0,10182.0,"(63.0, 85.0]","(400.0, 500.0]",7.0,66.0,3070.0,6.0,0.0,0.0,54453
4454,7.0,1657.0,92.0,8.0,300.0,2650.0,0.0,300.0,1.0,14920.0,1160.0,4.0,2.0,153.0,,13.0,4.0,14920.0,12.0,2817.0,83.0,22.0,0.0,9.0,99.0,3141.0,55.0,54.0,5.0,337.0,574.0,27.0,3113.0,3.0,700.0,345.0,3.0,149.0,35.0,23910.0,229.0,39.0,21.0,2.0,743.0,1.0,1.0,29050.0,15.0,16.0,2927.0,1075.0,40.0,27.0,0.0,566.0,65.0,6.0,181549.0,330.0,0.0,48422.0,801.0,4332.0,"(287.0, 1614.0]",,18.0,64.0,579.0,6.0,14045.0,200.0,54454
4455,0.0,1103.0,90.0,13.0,,10000.0,0.0,,5.0,11200.0,297.0,6.0,2.0,167.0,2.0,8.0,6.0,2801.0,26.0,1400.0,91.0,37.0,,38.0,40.0,,66.0,100.0,8.0,258.0,,9.0,827.0,9.0,,,7.0,56.0,,9655.0,259.0,15.0,33.0,1.0,145.0,3.0,5.0,50000.0,,20.0,,5555.0,54.0,4.0,0.0,,46.0,9.0,112960.0,31.0,0.0,6772.0,243.0,1144.0,"(111.0, 146.0]","(200.0, 300.0]",15.0,80.0,1861.0,5.0,,,54455
4456,8.0,449.0,76.0,,,30000.0,,,,14350.0,329.0,12.0,2.0,149.0,4.0,,12.0,10600.0,,778.0,86.0,,,,10.0,,,100.0,,,,8.0,711.0,,,,,26.0,,12196.0,66.0,60.0,,1.0,35.0,6.0,,88000.0,,,,11000.0,,28.0,0.0,,49.0,,34975.0,9.0,0.0,1731.0,,,"(11.0, 26.0]",,15.0,44.0,,5.0,,,54456
4457,8.0,342.0,4896.0,10.0,0.0,4.0,0.0,,0.0,11740.0,274.0,28.0,2.0,128.0,4.0,14.0,28.0,11880.0,13.0,628.0,45.0,,,,0.0,,44.0,100.0,0.0,62.0,0.0,10.0,3739.0,,0.0,0.0,0.0,18.0,,11870.0,57.0,121.0,14.0,0.0,2.0,4.0,0.0,32000.0,,31.0,0.0,3200.0,24.0,571.0,0.0,0.0,32.0,7.0,36236.0,,,65.0,238.0,4322.0,,"(200.0, 300.0]",816.0,57.0,34.0,5.0,0.0,0.0,54457
4458,,783.0,80.0,17.0,0.0,10000.0,0.0,,2.0,0.0,1090.0,18.0,0.0,160.0,3.0,,18.0,0.0,18.0,1873.0,90.0,,,,38.0,,,42.0,12.0,,0.0,14.0,1674.0,,0.0,0.0,8.0,189.0,,2980.0,145.0,100.0,41.0,10.0,173.0,4.0,2.0,58000.0,,23.0,0.0,4142.0,43.0,29.0,1.0,0.0,46.0,13.0,111231.0,95.0,1.0,8082.0,377.0,1580.0,"(63.0, 85.0]","(300.0, 400.0]",16.0,59.0,60.0,5.0,0.0,0.0,54458
4459,7.0,862.0,53.0,13.0,0.0,6.0,0.0,,4.0,10320.0,382.0,27.0,3.0,161.0,4.0,14.0,27.0,10320.0,15.0,1244.0,90.0,27.0,,42.0,40.0,,89.0,81.0,9.0,208.0,0.0,34.0,5428.0,21.0,0.0,0.0,5.0,66.0,,13165.0,180.0,63.0,23.0,2.0,128.0,2.0,4.0,86000.0,14.0,29.0,0.0,2529.0,29.0,5.0,0.0,0.0,43.0,11.0,73133.0,26.0,0.0,5505.0,645.0,1144.0,"(85.0, 111.0]",,8.0,58.0,133.0,6.0,0.0,0.0,54459
4460,2.0,1514.0,29.0,24.0,0.0,19960.0,0.0,,13.0,21450.0,906.0,3.0,2.0,171.0,3.0,8.0,3.0,21450.0,25.0,2420.0,88.0,70.0,,51.0,40.0,,82.0,100.0,20.0,132.0,0.0,12.0,3317.0,51.0,0.0,0.0,18.0,71.0,,20165.0,280.0,39.0,55.0,3.0,371.0,3.0,14.0,139000.0,,30.0,0.0,11583.0,56.0,9.0,0.0,0.0,46.0,24.0,141022.0,34.0,0.0,17143.0,228.0,10718.0,"(287.0, 1614.0]","(200.0, 300.0]",4.0,58.0,74.0,6.0,0.0,0.0,54460
4461,3.0,1105.0,97.0,12.0,,5000.0,0.0,,3.0,0.0,1126.0,15.0,0.0,184.0,4.0,9.0,9.0,16610.0,12.0,2231.0,92.0,,,,32.0,,,31.0,4.0,83.0,,14.0,875.0,,,,3.0,23.0,,1114.0,87.0,73.0,16.0,1.0,353.0,4.0,3.0,84000.0,,41.0,,6000.0,16.0,12.0,1.0,,47.0,6.0,136386.0,170.0,0.0,16789.0,74.0,3658.0,"(146.0, 195.0]",,16.0,61.0,94.0,5.0,,,54461
4462,9.0,349.0,90.0,4.0,,3000.0,0.0,,1.0,0.0,338.0,8.0,0.0,153.0,0.0,7.0,8.0,5291.0,4.0,687.0,77.0,,,,8.0,,38.0,24.0,2.0,12.0,,10.0,614.0,,,,1.0,13.0,,0.0,21.0,5.0,4.0,1.0,54.0,4.0,1.0,31000.0,,92.0,,3100.0,4.0,6.0,0.0,,56.0,4.0,41893.0,23.0,0.0,3054.0,56.0,4906.0,"(26.0, 44.0]",,15.0,60.0,0.0,5.0,,,54462
4463,3.0,1514.0,8130.0,24.0,0.0,10.0,0.0,,0.0,10370.0,1079.0,20.0,0.0,166.0,3.0,10.0,20.0,10370.0,31.0,2593.0,90.0,,,,76.0,,56.0,48.0,7.0,162.0,0.0,18.0,7691.0,,0.0,0.0,4.0,56.0,,11949.0,145.0,31.0,38.0,1.0,206.0,5.0,0.0,67000.0,,25.0,0.0,3722.0,60.0,709.0,0.0,0.0,43.0,12.0,129451.0,65.0,0.0,8958.0,147.0,163.0,"(111.0, 146.0]","(100.0, 200.0]",1355.0,49.0,203.0,6.0,0.0,0.0,54463
4464,4.0,1196.0,147.0,4.0,0.0,9980.0,0.0,,0.0,8157.0,1025.0,6.0,2.0,161.0,5.0,22.0,6.0,8157.0,4.0,2221.0,92.0,27.0,,7.0,44.0,,80.0,78.0,3.0,166.0,0.0,23.0,41195.0,19.0,0.0,0.0,0.0,129.0,,32179.0,135.0,153.0,5.0,2.0,118.0,2.0,0.0,197500.0,11.0,22.0,0.0,8586.0,5.0,3.0,0.0,0.0,69.0,3.0,209315.0,49.0,0.0,8163.0,322.0,5975.0,"(63.0, 85.0]","(300.0, 400.0]",24.0,94.0,231.0,6.0,0.0,0.0,54464
4465,4.0,1.0,524.0,8.0,0.0,10000.0,0.0,,1.0,6632.0,219.0,4.0,0.0,99.0,,14.0,4.0,6632.0,8.0,410.0,57.0,,,,2.0,,42.0,30.0,3.0,33.0,0.0,17.0,2667.0,,0.0,0.0,1.0,18.0,,10075.0,31.0,31.0,11.0,0.0,7.0,4.0,1.0,69000.0,,37.0,0.0,4058.0,11.0,14.0,219.0,0.0,73.0,6.0,20136.0,,,513.0,368.0,-2459.0,,"(300.0, 400.0]",87.0,49.0,27.0,6.0,0.0,0.0,54465
4466,8.0,690.0,351.0,10.0,0.0,,0.0,,1.0,5745.0,680.0,24.0,2.0,152.0,,14.0,24.0,,12.0,1370.0,71.0,12.0,,1.0,17.0,,64.0,76.0,5.0,61.0,0.0,0.0,,8.0,0.0,0.0,2.0,21.0,,6725.0,46.0,121.0,20.0,1.0,248.0,3.0,1.0,,3.0,52.0,0.0,,31.0,48.0,0.0,0.0,147.0,5.0,242641.0,118.0,0.0,36465.0,405.0,3667.0,"(111.0, 146.0]","(400.0, 500.0]",58.0,177.0,182.0,11.0,0.0,0.0,54466
4467,0.0,1114.0,178.0,6.0,0.0,10.0,0.0,,3.0,10712.0,509.0,15.0,3.0,171.0,4.0,14.0,15.0,8312.0,15.0,1682.0,87.0,,,,97.0,,79.0,100.0,4.0,498.0,0.0,19.0,1378.0,,0.0,0.0,3.0,67.0,,11609.0,172.0,80.0,9.0,2.0,331.0,4.0,3.0,59100.0,,38.0,0.0,3110.0,36.0,19.0,0.0,0.0,81.0,5.0,148505.0,89.0,0.0,26898.0,758.0,-8029.0,"(195.0, 287.0]",,29.0,88.0,220.0,6.0,0.0,0.0,54467
4468,2.0,768.0,103.0,0.0,0.0,3000.0,0.0,,0.0,0.0,650.0,18.0,2.0,153.0,3.0,8.0,18.0,0.0,1.0,1418.0,88.0,2.0,,0.0,7.0,,38.0,100.0,0.0,48.0,0.0,15.0,4251.0,2.0,0.0,0.0,0.0,67.0,,6653.0,55.0,61.0,0.0,1.0,19.0,4.0,0.0,45000.0,,45.0,0.0,3000.0,1.0,53.0,0.0,0.0,302.0,0.0,85968.0,7.0,0.0,5738.0,638.0,1939.0,"(11.0, 26.0]",,20.0,60.0,21.0,6.0,0.0,0.0,54468
4469,4.0,398.0,325.0,,0.0,1000.0,,,,0.0,245.0,18.0,2.0,138.0,3.0,,18.0,0.0,,643.0,76.0,,,,7.0,,,100.0,,,0.0,54.0,3727.0,,0.0,0.0,,23.0,,21819.0,50.0,42.0,,1.0,67.0,6.0,,146698.0,,,0.0,2716.0,,42.0,0.0,0.0,56.0,,40101.0,17.0,0.0,3801.0,,1283.0,"(44.0, 63.0]",,54.0,62.0,,6.0,0.0,0.0,54469
4470,1.0,715.0,31.0,17.0,0.0,,0.0,,5.0,7550.0,546.0,14.0,1.0,152.0,,5.0,14.0,10050.0,18.0,1266.0,71.0,,,,20.0,,,69.0,11.0,47.0,0.0,0.0,,,0.0,0.0,6.0,61.0,,12283.0,62.0,19.0,30.0,1.0,61.0,5.0,5.0,,,21.0,0.0,,32.0,3.0,0.0,0.0,92.0,16.0,138302.0,24.0,0.0,5661.0,223.0,1014.0,"(26.0, 44.0]","(200.0, 300.0]",5.0,109.0,155.0,6.0,0.0,0.0,54470
4471,0.0,717.0,216.0,,0.0,10000.0,,,,0.0,793.0,20.0,2.0,161.0,4.0,,18.0,0.0,,1510.0,91.0,,,,17.0,,,89.0,,,0.0,12.0,5709.0,,0.0,0.0,,89.0,,21079.0,60.0,23.0,,2.0,56.0,4.0,,96000.0,,,0.0,8000.0,,8.0,1.0,0.0,73.0,,107031.0,29.0,1.0,4101.0,,18131.0,"(26.0, 44.0]",,36.0,70.0,,6.0,0.0,0.0,54471
4472,8.0,861.0,401.0,32.0,0.0,0.0,0.0,,11.0,8930.0,1003.0,14.0,2.0,162.0,2.0,,5.0,8930.0,32.0,1878.0,91.0,,,,24.0,,,100.0,24.0,,0.0,30.0,318.0,,0.0,0.0,14.0,35.0,,12020.0,39.0,9.0,59.0,1.0,84.0,7.0,13.0,74000.0,,35.0,0.0,2466.0,59.0,17.0,1.0,0.0,44.0,32.0,95731.0,27.0,0.0,3748.0,74.0,1495.0,"(44.0, 63.0]",,66.0,50.0,47.0,6.0,0.0,0.0,54472
4473,6.0,700.0,66.0,19.0,0.0,9980.0,0.0,,8.0,22838.0,400.0,13.0,2.0,174.0,5.0,7.0,13.0,22838.0,21.0,1100.0,90.0,21.0,,81.0,23.0,,70.0,100.0,15.0,112.0,0.0,15.0,4780.0,19.0,0.0,0.0,9.0,33.0,,19462.0,109.0,24.0,37.0,1.0,157.0,7.0,9.0,105000.0,0.0,21.0,0.0,7000.0,40.0,1.0,0.0,0.0,46.0,17.0,60868.0,28.0,0.0,7247.0,607.0,0.0,"(111.0, 146.0]",,11.0,55.0,716.0,6.0,0.0,0.0,54473
4474,9.0,2071.0,9894.0,8.0,0.0,-2000.0,0.0,,3.0,24270.0,1319.0,16.0,3.0,170.0,5.0,12.0,20.0,29290.0,10.0,3390.0,92.0,34.0,,360.0,180.0,,83.0,79.0,3.0,466.0,0.0,15.0,1536.0,16.0,0.0,0.0,3.0,235.0,,21643.0,317.0,140.0,22.0,2.0,399.0,2.0,4.0,93000.0,12.0,1.0,0.0,6200.0,32.0,1416.0,0.0,0.0,37.0,7.0,190123.0,107.0,0.0,14929.0,1077.0,3241.0,"(287.0, 1614.0]",,1649.0,56.0,4537.0,6.0,0.0,0.0,54474
4475,0.0,786.0,94.0,9.0,0.0,1000.0,0.0,,0.0,12305.0,593.0,3.0,0.0,174.0,4.0,6.0,3.0,12305.0,13.0,1476.0,86.0,,,,20.0,,36.0,26.0,2.0,3.0,0.0,14.0,14.0,,0.0,0.0,2.0,24.0,,10728.0,34.0,115.0,12.0,1.0,260.0,4.0,0.0,75010.0,,25.0,0.0,5357.0,16.0,12.0,0.0,0.0,38.0,2.0,81902.0,118.0,0.0,10110.0,448.0,-3237.0,"(111.0, 146.0]","(400.0, 500.0]",15.0,55.0,148.0,6.0,0.0,0.0,54475
4476,7.0,1576.0,100.0,8.0,0.0,13000.0,0.0,,3.0,0.0,1230.0,18.0,0.0,155.0,5.0,17.0,18.0,0.0,8.0,2806.0,91.0,,,,10.0,,,32.0,8.0,40.0,0.0,6.0,8577.0,,0.0,0.0,4.0,92.0,,11254.0,107.0,74.0,8.0,3.0,22.0,4.0,3.0,78000.0,,21.0,0.0,13000.0,9.0,4.0,0.0,0.0,71.0,8.0,230566.0,7.0,0.0,1580.0,433.0,7834.0,"(11.0, 26.0]","(400.0, 500.0]",16.0,82.0,23.0,6.0,0.0,0.0,54476
4477,6.0,812.0,39.0,17.0,0.0,4995.0,0.0,,3.0,9460.0,793.0,3.0,2.0,153.0,,9.0,3.0,9460.0,18.0,1605.0,86.0,30.0,,30.0,31.0,,76.0,100.0,9.0,145.0,0.0,10.0,1199.0,9.0,0.0,0.0,5.0,103.0,,8543.0,187.0,50.0,28.0,3.0,253.0,3.0,4.0,48000.0,9.0,14.0,0.0,4800.0,32.0,6.0,0.0,0.0,90.0,11.0,100293.0,123.0,0.0,22792.0,745.0,647.0,"(111.0, 146.0]",,6.0,62.0,1556.0,6.0,0.0,0.0,54477
4478,,1280.0,226.0,40.0,,10000.0,0.0,,5.0,25402.0,2438.0,3.0,3.0,152.0,4.0,,3.0,51125.0,41.0,4678.0,66.0,,,,10.0,,,100.0,30.0,,,23.0,731.0,,,,17.0,79.0,,17961.0,58.0,50.0,73.0,3.0,1000.0,7.0,7.0,160000.0,,20.0,,6956.0,74.0,45.0,1.0,,2.0,40.0,144501.0,25.0,1.0,2620.0,164.0,0.0,"(11.0, 26.0]","(100.0, 200.0]",37.0,30.0,93.0,5.0,,,54478
